gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,charge_per_tenure,total_services,is_new_customer,is_high_value,no_support_services,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,1.0,1,0,0.06467661691542287,0.20467943994104645,0,0.000926437465471081,0.25,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,0.125,1,1,0.5771144278606964,0.07885616249078851,0,0.09133908461178872,0.25,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.013888888888888888,1,0,0.5582089552238805,0.008560934045689021,0,0.4580298329862734,0.25,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,0.3194444444444444,1,0,0.35721393034825866,0.1511203481945468,0,0.02471739407589988,0.375,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,1,0.1111111111111111,1,0,0.011940298507462671,0.01833087693441415,0,0.023536800154878437,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,1,1,0.2638888888888889,0,1,0.16616915422885575,0.07026068533529847,0,0.01840423271429179,0.25,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0.09722222222222221,1,1,0.3522388059701492,0.04655835482682388,0,0.07993816667374953,0.375,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,0.013888888888888888,1,1,0.5114427860696518,0.008019758658806192,1,0.42886830138965626,0.125,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.8472222222222222,1,0,0.8532338308457711,0.7327111735445837,0,0.017534590608682305,0.75,0,1,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0,0.7916666666666666,1,1,0.5184079601990049,0.47492745946941783,0,0.011770679617056884,0.625,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
1,0,0,0,0.125,1,1,0.6223880597014925,0.08210897199705233,1,0.09698525349538908,0.25,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,1,0.20833333333333331,1,0,0.46368159203980097,0.10947287214443627,0,0.04701510773022821,0.5,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
0,0,0,0,0.013888888888888888,1,0,0.013930348258706454,0.0022625736919675756,0,0.11863924185117505,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,0.16666666666666666,1,0,0.2751243781094527,0.05825695467943995,0,0.04053311016890975,0.125,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0.75,1,0,0.01741293532338306,0.1323749539425203,0,0.0012316441367480418,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,0.05555555555555555,1,0,0.2641791044776119,0.01953412859248342,0,0.1079053163911436,0.125,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.09722222222222221,1,1,0.617412935323383,0.06064618644067798,1,0.12127618885725215,0.25,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,0,0.2777777777777778,1,0,0.020895522388059695,0.04526874539425203,0,0.008744290712757842,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,1,0.3611111111111111,0,0,0.2741293532338308,0.13206982313927784,0,0.017768837640496304,0.375,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,1,1,0,0.5,1,1,0.6552238805970149,0.3479182019159912,1,0.02492491216302359,0.375,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,0.736111111111111,1,1,0.9024875621890548,0.6584147015475313,0,0.0217558555538242,0.875,0,1,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,0,0,0.041666666666666664,1,1,0.508457711442786,0.02203274686809138,1,0.21186307424248865,0.5,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,0.9444444444444444,0,0,0.45870646766169143,0.5227063375092116,0,0.008292114195335293,0.75,0,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,1.0,1,1,0.7218905472636815,0.7366433308769346,0,0.01215417959287748,1.0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,0.16666666666666666,1,0,0.06666666666666665,0.03228629329403095,0,0.020535267715583047,0.25,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,1,1,1,0.4722222222222222,1,1,0.6104477611940298,0.3129951179071482,1,0.024941202183138354,0.375,0,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,0.9444444444444444,1,1,0.6611940298507463,0.6575914240972736,0,0.011951917883224042,0.5,0,1,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1,0.6944444444444444,1,1,0.5228855721393034,0.4004870578481946,0,0.01394605864104173,0.625,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
0,1,0,0,0.013888888888888888,0,1,0.1810945273631841,0.004196987840825351,1,0.22287620585610476,0.125,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,0,0,0.5694444444444444,1,1,0.8572139303482588,0.4759982958732499,0,0.02756485365809237,0.75,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,0.41666666666666663,1,1,0.8283582089552238,0.33594901436993374,0,0.03734922086307562,0.625,0,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,0.013888888888888888,1,0,0.35870646766169145,0.006252302873986736,0,0.3336279801113425,0.375,1,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,0.40277777777777773,1,1,0.8527363184079603,0.34137803979366255,0,0.03971696910458545,0.625,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,0.3194444444444444,1,1,0.7248756218905472,0.2531203942520266,0,0.043822333659144674,1.0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,1,0.8333333333333333,1,0,0.01691542288557213,0.13700948784082537,0,0.0007776278379897877,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,1.0,1,0,0.081592039800995,0.2204426123802506,0,0.0012154179592877476,0.25,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,1,0.3055555555555555,1,1,0.7079601990049752,0.23046011422254978,1,0.044953096100795814,0.5,0,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,1.0,1,1,0.5656716417910447,0.614447079955785,0,0.00948535973821767,0.75,0,1,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1,0,0,0.9166666666666666,1,0,0.8940298507462686,0.83347918201916,0,0.016740571503960796,0.75,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,1,0,1.0,1,1,0.9144278606965174,0.9210114222549743,0,0.015443457566614254,0.875,0,1,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,0,0.6527777777777778,1,0,0.617910447761194,0.4405225221075903,1,0.017491642230816087,0.375,0,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.7083333333333333,1,1,0.9278606965174129,0.6566933032424467,0,0.023327329251429378,0.875,0,1,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,1,0.9722222222222222,1,1,0.8781094527363184,0.8517179439941047,0,0.015332965024860824,0.75,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,0.125,1,1,0.01641791044776117,0.018952652910832722,0,0.021413454591815054,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,1,0.8194444444444444,1,1,0.9238805970149252,0.7547899778924098,0,0.019696853795702126,0.875,0,1,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True
1,0,0,1,0.041666666666666664,1,0,0.5218905472636816,0.025982175755342674,0,0.21605116654625817,0.5,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1,1,1,0,0.5277777777777778,0,1,0.06567164179104479,0.11004859064112013,0,0.004626085175148113,0.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.5138888888888888,1,0,0.7258706467661692,0.389450534266765,0,0.026501211168246146,0.625,0,1,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0.5138888888888888,1,0,0.47114427860696506,0.26641949152542377,0,0.018141354405946022,0.625,0,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,0,0.3333333333333333,0,1,0.22288557213930343,0.10746361459100959,1,0.016896519484934768,0.25,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,1,1,0.19444444444444442,1,0,0.4099502487562189,0.08990995762711866,0,0.0459008683580525,0.5,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1,0,1.0,1,1,0.9124378109452737,0.9041543846720709,0,0.015409459861459354,0.875,0,1,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0,0.736111111111111,0,1,0.41990049751243785,0.36664632461311725,1,0.010610589340775054,0.625,0,0,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,0,0.1111111111111111,1,1,0.6631840796019901,0.08807917280766399,1,0.1137789865850722,0.375,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,1.0,0,0,0.2014925373134328,0.3181420412675019,0,0.003263779694870596,0.375,0,0,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
0,1,1,0,0.2361111111111111,1,1,0.7393034825870646,0.18592253131908626,0,0.060522998030966245,0.5,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,0.027777777777777776,1,1,0.5502487562189055,0.016741893883566693,1,0.30095051917328913,0.25,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,0.1111111111111111,1,0,0.018905472636815884,0.017991203021370673,1,0.02450195722899816,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,0,0.6666666666666666,0,0,0.16368159203980104,0.18474806558585116,1,0.005506934404376685,0.25,0,0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,0,0,0.1388888888888889,1,1,0.062189054726368154,0.031106070375829038,0,0.024357810393253004,0.25,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,0.0,1,1,0.014427860696517386,0.0,0,0.24117972036887514,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,0.013888888888888888,1,0,0.023383084577114438,0.00237196020633751,0,0.12453359398240621,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,0.40277777777777773,1,0,0.3955223880597015,0.19971674649963156,0,0.020710268723527832,0.5,0,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,1,1,1,0.9027777777777777,1,1,0.8875621890547264,0.8114752210759029,0,0.016921713844921533,0.75,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,0.1111111111111111,1,1,0.4701492537313433,0.06599461127487105,0,0.08703034767375425,0.625,1,0,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,0.8472222222222222,1,0,0.07164179104477608,0.17716009579955785,0,0.0018129824623934654,0.25,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,0,0.625,1,1,0.8149253731343283,0.5135178703021371,0,0.023736126072359687,0.625,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,1,1.0,1,1,0.8577114427860696,0.8588568533529847,0,0.014474522969699548,0.75,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,1,1,0.16666666666666666,1,1,0.0288557213930348,0.03523972918201917,0,0.01690797409636388,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,0.09722222222222221,1,0,0.7756218905472637,0.07365742446573326,0,0.14593939909056142,0.5,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,0.125,1,1,0.2601990049751243,0.040087278924097275,0,0.0518159024265862,0.125,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0,0.5972222222222222,1,1,0.8885572139303483,0.5220500184229919,1,0.027051162682882546,0.75,0,1,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,1,1,0.8055555555555555,1,0,0.7572139303482587,0.6406192428150332,0,0.016563365023708358,0.625,0,1,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
1,1,1,0,0.2222222222222222,1,1,0.8009950248756219,0.18279637988209288,1,0.06880185587472847,0.625,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,0.027777777777777776,1,0,0.020398009950248763,0.004634533898305085,0,0.08068788690096754,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,0.1111111111111111,1,0,0.8248756218905472,0.09705462417096537,1,0.1361844186628514,0.625,1,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,0.5555555555555556,1,0,0.8706467661691543,0.48689088983050854,0,0.02872578052200989,0.75,0,1,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,0,0,0.125,1,1,0.6258706467661692,0.09032447494473105,0,0.09741957417874296,0.375,1,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.5694444444444444,1,1,0.7094527363184079,0.4294572126013265,0,0.023177328387476707,0.5,0,1,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0,0,0,0.3611111111111111,1,1,0.36318407960199006,0.16199567059690498,0,0.021882245170673203,0.375,0,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,0.4583333333333333,1,1,0.3532338308457711,0.21385639277818722,0,0.01633664727630885,0.375,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0,1,1,0.9444444444444444,1,0,0.8706467661691543,0.8431397383935152,0,0.01573761162425884,0.75,0,1,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,1,0,0.9027777777777777,1,1,0.8716417910447761,0.7743989498894621,0,0.016620885665975124,0.75,0,1,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,0.7638888888888888,1,1,0.45721393034825875,0.4176607406042742,0,0.010945439754245162,0.5,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
1,0,0,0,0.2777777777777778,1,1,0.7009950248756219,0.2028198691967576,1,0.0491331597021963,0.5,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,0.2638888888888889,1,1,0.691044776119403,0.19873226787030218,0,0.05113339849560155,0.375,0,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
0,0,0,0,0.625,1,1,0.7069651741293532,0.48269965917464996,0,0.020809182336714013,0.5,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,1,1,0.9722222222222222,1,1,0.018905472636815884,0.16249078850405307,0,0.00024097669181978023,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,0.027777777777777776,1,1,0.6119402985074627,0.018941138540899044,1,0.3265961214284703,0.25,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,0.375,1,1,0.7592039800995024,0.31372052321296984,1,0.038622303708785374,0.5,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,1,0,0.16666666666666666,1,1,0.01791044776119402,0.030461265659543116,0,0.01585796804869518,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,0,1,1.0,0,0,0.48706467661691544,0.5379168201915991,0,0.008142450384599039,0.75,0,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,0.16666666666666666,1,0,0.7592039800995024,0.13512688835666914,0,0.08697201400443932,0.5,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,0.06944444444444445,1,1,0.5054726368159204,0.03667326823876198,1,0.13952799852676612,0.125,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0,0.986111111111111,1,1,0.8880597014925372,0.88816668201916,0,0.015246790286100135,0.875,0,1,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,0.4861111111111111,1,1,0.5447761194029851,0.28454886698599857,0,0.021882245170673203,0.625,0,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,1,1,0.9722222222222222,1,0,0.9601990049751244,0.9029914333087695,0,0.016774874738208694,1.0,0,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,0.4305555555555555,1,1,0.5751243781094527,0.25651713338246135,0,0.02621037142492882,0.25,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0.7222222222222222,1,1,0.7761194029850746,0.5745958456153281,1,0.019254728607705777,0.625,0,1,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
1,1,0,0,0.5138888888888888,1,1,0.8243781094527362,0.43110376750184237,1,0.0297341245255419,0.625,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,0.9583333333333333,1,1,0.8601990049751244,0.8313778095062639,1,0.015279782900368513,0.75,0,1,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
1,1,1,0,0.41666666666666663,1,0,0.5935323383084578,0.2707546518054532,0,0.027902245630678002,0.25,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0.4583333333333333,1,1,0.7203980099502488,0.3442336035372145,0,0.02980423821392057,0.5,0,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,1,0,0.75,1,1,0.9174129353233832,0.6998146186440679,0,0.021639075726024862,0.875,0,1,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,0.8194444444444444,1,0,0.5019900497512438,0.4687442428150332,0,0.01092771237941439,0.625,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
1,1,0,0,0.7638888888888888,0,1,0.2646766169154229,0.2854469878408254,0,0.0066576309670525816,0.375,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,1,0,0.9583333333333333,0,1,0.11492537313432838,0.24575119749447316,0,0.0020019791521215173,0.125,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0,0.9166666666666666,1,1,0.7029850746268657,0.6908737103905676,0,0.013184513030445074,0.5,0,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,1,1,0.5138888888888888,1,1,0.4029850746268656,0.2536730840088431,0,0.015904439608221185,0.5,0,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1,1,1,0,0.125,1,0,0.015920398009950265,0.021088568533529847,0,0.02135140877990736,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,1,1,0.9583333333333333,1,0,0.6830845771144279,0.7132115880619014,0,0.01212431018049139,0.875,0,1,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,0.1388888888888889,1,1,0.4119402985074626,0.07357106669123067,0,0.06401072473062615,0.375,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,1,0.5555555555555556,1,1,0.3681592039800995,0.2463154016212233,1,0.013441324417918865,0.375,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,0.18055555555555555,1,0,0.4791044776119403,0.09577077192336036,0,0.055574105890709526,0.375,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,0.08333333333333333,1,1,0.7149253731343282,0.0600244104642594,1,0.15644286867779283,0.5,1,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,0.9583333333333333,1,0,0.018905472636815884,0.15400469786293297,0,0.0002912874809521777,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,1,0,0.9166666666666666,1,1,0.8940298507462686,0.8269562914517319,0,0.016740571503960796,0.875,0,1,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0,0.15277777777777776,1,0,0.3532338308457711,0.07000736919675757,1,0.0523019279531965,0.375,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0.6388888888888888,1,0,0.3845771144278607,0.29477938467207077,0,0.011742228676160106,0.5,0,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0,0,0,0,0.08333333333333333,1,0,0.7069651741293532,0.06650700073691969,1,0.1550246786913312,0.375,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,0.7777777777777777,1,1,0.908955223880597,0.6854504421518055,0,0.02057964596161689,0.875,0,1,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,1,1,0.9722222222222222,1,0,0.06865671641791044,0.20612449336772296,0,0.001114861366576065,0.25,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,0.4583333333333333,1,1,0.6059701492537314,0.29147476050110543,0,0.025607021526047,0.75,0,1,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,1,1.0,1,0,0.48258706467661694,0.5481185519528372,0,0.008065955548000511,0.625,0,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
0,0,1,0,0.041666666666666664,1,1,0.7656716417910447,0.033719832350773776,1,0.29205728613318604,0.5,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,1,0.2638888888888889,1,0,0.3039800995024875,0.10980678887251291,0,0.026997577663507716,0.25,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0,0,0.06944444444444445,0,0,0.27313432835820894,0.022798452468680917,1,0.0912356749252759,0.25,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,0.986111111111111,1,1,0.6213930348258706,0.6569005619012529,0,0.010627824288527191,0.75,0,1,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0,0.1111111111111111,1,1,0.5597014925373134,0.07022614222549743,1,0.09943951005529351,0.25,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.013888888888888888,1,0,0.02288557213930348,0.002366203021370671,0,0.12422336492286773,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,0.013888888888888888,1,1,0.6109452736318408,0.009171195652173916,1,0.4909141132973525,0.25,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,0.8472222222222222,1,1,0.9636815920398009,0.8052747328666177,0,0.019756230970538524,1.0,0,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,1,1,0.986111111111111,0,0,0.41243781094527365,0.4746971720707443,0,0.007008485260578245,0.625,0,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,0.9444444444444444,1,0,0.6786069651741293,0.6635673820928519,0,0.012266643016089169,0.5,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0,0,0,0.6388888888888888,0,0,0.15373134328358212,0.17707373802505527,0,0.005616854904847115,0.25,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
