churn_prob,risk_segment,recommended_action
0.5419022689689794,Medium Risk,Send re-engagement email
0.5417433398118238,Medium Risk,Send re-engagement email
0.5416417333370119,Medium Risk,Send re-engagement email
0.5408094351698693,Medium Risk,Send re-engagement email
0.5406381182555958,Medium Risk,Send re-engagement email
0.5400805051261898,Medium Risk,Send re-engagement email
0.5399762131016427,Medium Risk,Send re-engagement email
0.5396365447462099,Medium Risk,Send re-engagement email
0.5396026333100381,Medium Risk,Send re-engagement email
0.5395572669302052,Medium Risk,Send re-engagement email
0.5395062676712147,Medium Risk,Send re-engagement email
0.5395062676712147,Medium Risk,Send re-engagement email
0.5394504818399851,Medium Risk,Send re-engagement email
0.5391454761786759,Medium Risk,Send re-engagement email
0.5390658076553689,Medium Risk,Send re-engagement email
0.5388967567332239,Medium Risk,Send re-engagement email
0.5385563333281255,Medium Risk,Send re-engagement email
0.5383315577598082,Medium Risk,Send re-engagement email
0.5382843586710341,Medium Risk,Send re-engagement email
0.5381750924123077,Medium Risk,Send re-engagement email
0.5378857649301588,Medium Risk,Send re-engagement email
0.5378838918512107,Medium Risk,Send re-engagement email
0.5375713287784532,Medium Risk,Send re-engagement email
0.5373095152340305,Medium Risk,Send re-engagement email
0.5370946213361321,Medium Risk,Send re-engagement email
0.537019056689725,Medium Risk,Send re-engagement email
0.5369660541155872,Medium Risk,Send re-engagement email
0.5367825107304857,Medium Risk,Send re-engagement email
0.5366228221952167,Medium Risk,Send re-engagement email
0.5366006520773913,Medium Risk,Send re-engagement email
0.5365981847968502,Medium Risk,Send re-engagement email
0.5362207712215326,Medium Risk,Send re-engagement email
0.5361682145434024,Medium Risk,Send re-engagement email
0.5360136264787418,Medium Risk,Send re-engagement email
0.535976702408729,Medium Risk,Send re-engagement email
0.5359738671990052,Medium Risk,Send re-engagement email
0.5358664254717488,Medium Risk,Send re-engagement email
0.5357511096410493,Medium Risk,Send re-engagement email
0.5353858525863556,Medium Risk,Send re-engagement email
0.5352014272733834,Medium Risk,Send re-engagement email
0.5349643430156535,Medium Risk,Send re-engagement email
0.534532166899547,Medium Risk,Send re-engagement email
0.5340840859375678,Medium Risk,Send re-engagement email
0.5338890073263414,Medium Risk,Send re-engagement email
0.5336990821513834,Medium Risk,Send re-engagement email
0.5334210316592887,Medium Risk,Send re-engagement email
0.5333999263327455,Medium Risk,Send re-engagement email
0.5333825246436187,Medium Risk,Send re-engagement email
0.5332525798002938,Medium Risk,Send re-engagement email
0.5331714766323489,Medium Risk,Send re-engagement email
0.5329428518350054,Medium Risk,Send re-engagement email
0.5329252050250575,Medium Risk,Send re-engagement email
0.5328901758910256,Medium Risk,Send re-engagement email
0.5328609633078529,Medium Risk,Send re-engagement email
0.5328571552933722,Medium Risk,Send re-engagement email
0.532839762300536,Medium Risk,Send re-engagement email
0.5327493311485941,Medium Risk,Send re-engagement email
0.5325945192537042,Medium Risk,Send re-engagement email
0.5325125130188332,Medium Risk,Send re-engagement email
0.5320079839939055,Medium Risk,Send re-engagement email
0.5319103568180215,Medium Risk,Send re-engagement email
0.5315326968648388,Medium Risk,Send re-engagement email
0.5314592216370702,Medium Risk,Send re-engagement email
0.5314254970430277,Medium Risk,Send re-engagement email
0.5311552408970038,Medium Risk,Send re-engagement email
0.5309646945143258,Medium Risk,Send re-engagement email
0.5308593923644056,Medium Risk,Send re-engagement email
0.5308001274634887,Medium Risk,Send re-engagement email
0.5307838368978206,Medium Risk,Send re-engagement email
0.5303985869227764,Medium Risk,Send re-engagement email
0.5302338722460178,Medium Risk,Send re-engagement email
0.5302204638861692,Medium Risk,Send re-engagement email
0.5300758728649371,Medium Risk,Send re-engagement email
0.5297299999272487,Medium Risk,Send re-engagement email
0.5296600284572514,Medium Risk,Send re-engagement email
0.5292861342725375,Medium Risk,Send re-engagement email
0.5292174743233722,Medium Risk,Send re-engagement email
0.5290275194428318,Medium Risk,Send re-engagement email
0.528959350166648,Medium Risk,Send re-engagement email
0.5289395054447149,Medium Risk,Send re-engagement email
0.5288184285229431,Medium Risk,Send re-engagement email
0.5286896017245956,Medium Risk,Send re-engagement email
0.5285945593720752,Medium Risk,Send re-engagement email
0.528153225111149,Medium Risk,Send re-engagement email
0.527449166089992,Medium Risk,Send re-engagement email
0.5273902473773915,Medium Risk,Send re-engagement email
0.527374808965205,Medium Risk,Send re-engagement email
0.5272191064549944,Medium Risk,Send re-engagement email
0.527198468032232,Medium Risk,Send re-engagement email
0.5271407567231992,Medium Risk,Send re-engagement email
0.5271332676176027,Medium Risk,Send re-engagement email
0.5267882217227998,Medium Risk,Send re-engagement email
0.5267551195995102,Medium Risk,Send re-engagement email
0.5266926248023036,Medium Risk,Send re-engagement email
0.5264536162886726,Medium Risk,Send re-engagement email
0.5262909513027395,Medium Risk,Send re-engagement email
0.5262409468223457,Medium Risk,Send re-engagement email
0.5262261874464621,Medium Risk,Send re-engagement email
0.5262191265151944,Medium Risk,Send re-engagement email
0.5257847922235593,Medium Risk,Send re-engagement email
0.5257752529463551,Medium Risk,Send re-engagement email
0.5256998060191203,Medium Risk,Send re-engagement email
0.5254561766365934,Medium Risk,Send re-engagement email
0.5254480581916507,Medium Risk,Send re-engagement email
0.5254442747265664,Medium Risk,Send re-engagement email
0.5253662266868383,Medium Risk,Send re-engagement email
0.5252889807568094,Medium Risk,Send re-engagement email
0.5248427279025865,Medium Risk,Send re-engagement email
0.5248121738187773,Medium Risk,Send re-engagement email
0.5244065856308888,Medium Risk,Send re-engagement email
0.5243687345971242,Medium Risk,Send re-engagement email
0.5243441802024521,Medium Risk,Send re-engagement email
0.5240040583396539,Medium Risk,Send re-engagement email
0.5238959064629886,Medium Risk,Send re-engagement email
0.5237427501430943,Medium Risk,Send re-engagement email
0.5236930009992408,Medium Risk,Send re-engagement email
0.5235382293289891,Medium Risk,Send re-engagement email
0.523371617993621,Medium Risk,Send re-engagement email
0.5233508004972061,Medium Risk,Send re-engagement email
0.5231381527855151,Medium Risk,Send re-engagement email
0.5230782865213334,Medium Risk,Send re-engagement email
0.5229356984045465,Medium Risk,Send re-engagement email
0.5227317389625534,Medium Risk,Send re-engagement email
0.5227305147633163,Medium Risk,Send re-engagement email
0.5226574578503874,Medium Risk,Send re-engagement email
0.5226302785672807,Medium Risk,Send re-engagement email
0.5225031686677297,Medium Risk,Send re-engagement email
0.5224776850689916,Medium Risk,Send re-engagement email
0.5221640281199609,Medium Risk,Send re-engagement email
0.5220121447639183,Medium Risk,Send re-engagement email
0.5219600596280309,Medium Risk,Send re-engagement email
0.5217308825782583,Medium Risk,Send re-engagement email
0.5214179407195625,Medium Risk,Send re-engagement email
0.5213543865456646,Medium Risk,Send re-engagement email
0.5212462856476916,Medium Risk,Send re-engagement email
0.5210932470188824,Medium Risk,Send re-engagement email
0.5209960704848782,Medium Risk,Send re-engagement email
0.5209563177586503,Medium Risk,Send re-engagement email
0.5206900220865974,Medium Risk,Send re-engagement email
0.5206883938887394,Medium Risk,Send re-engagement email
0.5206416747712205,Medium Risk,Send re-engagement email
0.5202346434268698,Medium Risk,Send re-engagement email
0.5201556612867901,Medium Risk,Send re-engagement email
0.5201388535516689,Medium Risk,Send re-engagement email
0.5196029376552146,Medium Risk,Send re-engagement email
0.5195862920076647,Medium Risk,Send re-engagement email
0.5195484755824111,Medium Risk,Send re-engagement email
0.519431112234745,Medium Risk,Send re-engagement email
0.5192240291120814,Medium Risk,Send re-engagement email
0.5191249980121636,Medium Risk,Send re-engagement email
0.5188417057194044,Medium Risk,Send re-engagement email
0.5187881186236979,Medium Risk,Send re-engagement email
0.5186776416508191,Medium Risk,Send re-engagement email
0.5184633542387345,Medium Risk,Send re-engagement email
0.5182184139051297,Medium Risk,Send re-engagement email
0.5181844344617695,Medium Risk,Send re-engagement email
0.5178364796089627,Medium Risk,Send re-engagement email
0.5174099984640408,Medium Risk,Send re-engagement email
0.5173885218298786,Medium Risk,Send re-engagement email
0.5168734102264798,Medium Risk,Send re-engagement email
0.5168551532060887,Medium Risk,Send re-engagement email
0.516629490809783,Medium Risk,Send re-engagement email
0.5166024825896445,Medium Risk,Send re-engagement email
0.5165824202008285,Medium Risk,Send re-engagement email
0.5165739111034886,Medium Risk,Send re-engagement email
0.5164299909651944,Medium Risk,Send re-engagement email
0.5164069677977396,Medium Risk,Send re-engagement email
0.51613501524506,Medium Risk,Send re-engagement email
0.5160326638951083,Medium Risk,Send re-engagement email
0.5157705898245473,Medium Risk,Send re-engagement email
0.5157687397282081,Medium Risk,Send re-engagement email
0.5154223383175923,Medium Risk,Send re-engagement email
0.5154223383175923,Medium Risk,Send re-engagement email
0.5152518975583888,Medium Risk,Send re-engagement email
0.5149021053974768,Medium Risk,Send re-engagement email
0.5147939918434222,Medium Risk,Send re-engagement email
0.5144940046672533,Medium Risk,Send re-engagement email
0.5143343437764174,Medium Risk,Send re-engagement email
0.5138571833008726,Medium Risk,Send re-engagement email
0.5138260603922254,Medium Risk,Send re-engagement email
0.5136268905654737,Medium Risk,Send re-engagement email
0.5135624122638629,Medium Risk,Send re-engagement email
0.5132477616971675,Medium Risk,Send re-engagement email
0.5131464900406949,Medium Risk,Send re-engagement email
0.5131262289132824,Medium Risk,Send re-engagement email
0.5126712848298749,Medium Risk,Send re-engagement email
0.512446248647093,Medium Risk,Send re-engagement email
0.5120216068295942,Medium Risk,Send re-engagement email
0.5119077303834608,Medium Risk,Send re-engagement email
0.511805009087747,Medium Risk,Send re-engagement email
0.511805009087747,Medium Risk,Send re-engagement email
0.5117995284518906,Medium Risk,Send re-engagement email
0.5115354469224977,Medium Risk,Send re-engagement email
0.511467396680989,Medium Risk,Send re-engagement email
0.5111709109945153,Medium Risk,Send re-engagement email
0.5110451994006427,Medium Risk,Send re-engagement email
0.5108605627172049,Medium Risk,Send re-engagement email
0.5108550084041341,Medium Risk,Send re-engagement email
0.510718052282807,Medium Risk,Send re-engagement email
0.5099939905880423,Medium Risk,Send re-engagement email
0.5097658762824744,Medium Risk,Send re-engagement email
0.5090210890936537,Medium Risk,Send re-engagement email
0.5089288501394073,Medium Risk,Send re-engagement email
0.5089004439110556,Medium Risk,Send re-engagement email
0.5087230655150695,Medium Risk,Send re-engagement email
0.5085190751831649,Medium Risk,Send re-engagement email
0.5084550463970892,Medium Risk,Send re-engagement email
0.5084270956460478,Medium Risk,Send re-engagement email
0.5082604079228775,Medium Risk,Send re-engagement email
0.5080130734145193,Medium Risk,Send re-engagement email
0.5079026517245436,Medium Risk,Send re-engagement email
0.5077983249176217,Medium Risk,Send re-engagement email
0.5076548280208302,Medium Risk,Send re-engagement email
0.5075384188184597,Medium Risk,Send re-engagement email
0.5071555407254961,Medium Risk,Send re-engagement email
0.5068235753396595,Medium Risk,Send re-engagement email
0.5067919658778797,Medium Risk,Send re-engagement email
0.5067846986110505,Medium Risk,Send re-engagement email
0.5066770026551366,Medium Risk,Send re-engagement email
0.506645965994032,Medium Risk,Send re-engagement email
0.5063170766634876,Medium Risk,Send re-engagement email
0.5062939537314464,Medium Risk,Send re-engagement email
0.5061914871906281,Medium Risk,Send re-engagement email
0.5060039469776182,Medium Risk,Send re-engagement email
0.505983249612983,Medium Risk,Send re-engagement email
0.505956393591246,Medium Risk,Send re-engagement email
0.505828232987838,Medium Risk,Send re-engagement email
0.5056416975675924,Medium Risk,Send re-engagement email
0.5053708713464584,Medium Risk,Send re-engagement email
0.5053189071668137,Medium Risk,Send re-engagement email
0.5048844486665167,Medium Risk,Send re-engagement email
0.5045925864514167,Medium Risk,Send re-engagement email
0.5044517889799275,Medium Risk,Send re-engagement email
0.5043111093119897,Medium Risk,Send re-engagement email
0.5041565269357672,Medium Risk,Send re-engagement email
0.5040428588024394,Medium Risk,Send re-engagement email
0.5039295832791147,Medium Risk,Send re-engagement email
0.5037451353376179,Medium Risk,Send re-engagement email
0.5036075954496497,Medium Risk,Send re-engagement email
0.5035634764728778,Medium Risk,Send re-engagement email
0.5035145176298239,Medium Risk,Send re-engagement email
0.5032994168949455,Medium Risk,Send re-engagement email
0.5032721884246529,Medium Risk,Send re-engagement email
0.5029970385956825,Medium Risk,Send re-engagement email
0.5029412166769073,Medium Risk,Send re-engagement email
0.502807959489513,Medium Risk,Send re-engagement email
0.5026880578747822,Medium Risk,Send re-engagement email
0.5026462677314731,Medium Risk,Send re-engagement email
0.502513705776236,Medium Risk,Send re-engagement email
0.5024974660579552,Medium Risk,Send re-engagement email
0.5024973100396842,Medium Risk,Send re-engagement email
0.5024201880148998,Medium Risk,Send re-engagement email
0.5023768499121456,Medium Risk,Send re-engagement email
0.5022588120118501,Medium Risk,Send re-engagement email
0.5021688304205767,Medium Risk,Send re-engagement email
0.501772008736898,Medium Risk,Send re-engagement email
0.501772008736898,Medium Risk,Send re-engagement email
0.5015844759990883,Medium Risk,Send re-engagement email
0.501571889191182,Medium Risk,Send re-engagement email
0.5014208125437066,Medium Risk,Send re-engagement email
0.5014208125437066,Medium Risk,Send re-engagement email
0.5012078551262147,Medium Risk,Send re-engagement email
0.5010129278733199,Medium Risk,Send re-engagement email
0.5009457172784981,Medium Risk,Send re-engagement email
0.5008905583969282,Medium Risk,Send re-engagement email
0.5008005257735215,Medium Risk,Send re-engagement email
0.5005511871057836,Medium Risk,Send re-engagement email
0.5004399627194863,Medium Risk,Send re-engagement email
0.500427427179063,Medium Risk,Send re-engagement email
0.5001873397887793,Medium Risk,Send re-engagement email
0.4997938256411036,Medium Risk,Send re-engagement email
0.4994378946429243,Medium Risk,Send re-engagement email
0.499405295486688,Medium Risk,Send re-engagement email
0.499327247956026,Medium Risk,Send re-engagement email
0.4993095790377312,Medium Risk,Send re-engagement email
0.4992691430994771,Medium Risk,Send re-engagement email
0.4991134852447198,Medium Risk,Send re-engagement email
0.49909039790851933,Medium Risk,Send re-engagement email
0.4990392149706374,Medium Risk,Send re-engagement email
0.498987931009893,Medium Risk,Send re-engagement email
0.4988760103852887,Medium Risk,Send re-engagement email
0.49862850929464175,Medium Risk,Send re-engagement email
0.49790628611585325,Medium Risk,Send re-engagement email
0.49790326872271856,Medium Risk,Send re-engagement email
0.49780081230190987,Medium Risk,Send re-engagement email
0.4976284111038286,Medium Risk,Send re-engagement email
0.4972622562493082,Medium Risk,Send re-engagement email
0.49703837425629627,Medium Risk,Send re-engagement email
0.4969427589756016,Medium Risk,Send re-engagement email
0.4969150397709467,Medium Risk,Send re-engagement email
0.49685966394693615,Medium Risk,Send re-engagement email
0.4968208828744831,Medium Risk,Send re-engagement email
0.4966182474826102,Medium Risk,Send re-engagement email
0.4964469554994206,Medium Risk,Send re-engagement email
0.4963909543267188,Medium Risk,Send re-engagement email
0.49635995258784793,Medium Risk,Send re-engagement email
0.4963454417389485,Medium Risk,Send re-engagement email
0.4963214714476099,Medium Risk,Send re-engagement email
0.49618856190076555,Medium Risk,Send re-engagement email
0.4960304313779688,Medium Risk,Send re-engagement email
0.4957206101761979,Medium Risk,Send re-engagement email
0.4956529651809851,Medium Risk,Send re-engagement email
0.49553599900687567,Medium Risk,Send re-engagement email
0.4954982188212774,Medium Risk,Send re-engagement email
0.495253552976332,Medium Risk,Send re-engagement email
0.49520274555891847,Medium Risk,Send re-engagement email
0.4950951270598752,Medium Risk,Send re-engagement email
0.49506485258166305,Medium Risk,Send re-engagement email
0.4948809065543282,Medium Risk,Send re-engagement email
0.494739090083965,Medium Risk,Send re-engagement email
0.49417469515248164,Medium Risk,Send re-engagement email
0.4939041164436664,Medium Risk,Send re-engagement email
0.49357065635139896,Medium Risk,Send re-engagement email
0.49349992046294616,Medium Risk,Send re-engagement email
0.49335961979897713,Medium Risk,Send re-engagement email
0.49313170249902094,Medium Risk,Send re-engagement email
0.4927526775449394,Medium Risk,Send re-engagement email
0.4927321691713924,Medium Risk,Send re-engagement email
0.4927165554837283,Medium Risk,Send re-engagement email
0.492670603553728,Medium Risk,Send re-engagement email
0.4925041497346151,Medium Risk,Send re-engagement email
0.4921194584069751,Medium Risk,Send re-engagement email
0.49209039657474685,Medium Risk,Send re-engagement email
0.492033655133366,Medium Risk,Send re-engagement email
0.4919705866435499,Medium Risk,Send re-engagement email
0.4919666593188204,Medium Risk,Send re-engagement email
0.4919577355290771,Medium Risk,Send re-engagement email
0.49194676578212104,Medium Risk,Send re-engagement email
0.4918233803784143,Medium Risk,Send re-engagement email
0.49151316206121526,Medium Risk,Send re-engagement email
0.49124781423241176,Medium Risk,Send re-engagement email
0.4911037978140482,Medium Risk,Send re-engagement email
0.49099134970633906,Medium Risk,Send re-engagement email
0.4908276910641166,Medium Risk,Send re-engagement email
0.49067918935008137,Medium Risk,Send re-engagement email
0.4905783041377135,Medium Risk,Send re-engagement email
0.49036001963180176,Medium Risk,Send re-engagement email
0.49032328884358106,Medium Risk,Send re-engagement email
0.490150438307661,Medium Risk,Send re-engagement email
0.48994364090440323,Medium Risk,Send re-engagement email
0.48958342857470805,Medium Risk,Send re-engagement email
0.48950176195736606,Medium Risk,Send re-engagement email
0.4894707333675747,Medium Risk,Send re-engagement email
0.4889855971536665,Medium Risk,Send re-engagement email
0.4888054565876231,Medium Risk,Send re-engagement email
0.48871162010874813,Medium Risk,Send re-engagement email
0.48868187635918703,Medium Risk,Send re-engagement email
0.4886595733712625,Medium Risk,Send re-engagement email
0.48842518293379383,Medium Risk,Send re-engagement email
0.48842518293379383,Medium Risk,Send re-engagement email
0.4881983976767239,Medium Risk,Send re-engagement email
0.48814375479128175,Medium Risk,Send re-engagement email
0.48800134225375963,Medium Risk,Send re-engagement email
0.48796703262188096,Medium Risk,Send re-engagement email
0.4879441414072236,Medium Risk,Send re-engagement email
0.4878105807443029,Medium Risk,Send re-engagement email
0.4877685402244316,Medium Risk,Send re-engagement email
0.48758704104564204,Medium Risk,Send re-engagement email
0.4875099607270508,Medium Risk,Send re-engagement email
0.4873032318167032,Medium Risk,Send re-engagement email
0.48722790284620565,Medium Risk,Send re-engagement email
0.48703034679850754,Medium Risk,Send re-engagement email
0.4868791431434052,Medium Risk,Send re-engagement email
0.4867203241480512,Medium Risk,Send re-engagement email
0.48667673925164734,Medium Risk,Send re-engagement email
0.48647079132960813,Medium Risk,Send re-engagement email
0.48617195229977894,Medium Risk,Send re-engagement email
0.4861282303730256,Medium Risk,Send re-engagement email
0.486045947429849,Medium Risk,Send re-engagement email
0.48571806822728014,Medium Risk,Send re-engagement email
0.48568298651205183,Medium Risk,Send re-engagement email
0.48556462313478344,Medium Risk,Send re-engagement email
0.48544758161235246,Medium Risk,Send re-engagement email
0.48542734826300893,Medium Risk,Send re-engagement email
0.48524548830605346,Medium Risk,Send re-engagement email
0.4850586571358014,Medium Risk,Send re-engagement email
0.4847582033214768,Medium Risk,Send re-engagement email
0.48451976417261766,Medium Risk,Send re-engagement email
0.48447362034134117,Medium Risk,Send re-engagement email
0.484410356014924,Medium Risk,Send re-engagement email
0.48432354466523525,Medium Risk,Send re-engagement email
0.48414333239787205,Medium Risk,Send re-engagement email
0.4839128429258936,Medium Risk,Send re-engagement email
0.48389229155786373,Medium Risk,Send re-engagement email
0.48370063966625293,Medium Risk,Send re-engagement email
0.4836325909208001,Medium Risk,Send re-engagement email
0.4836038656545189,Medium Risk,Send re-engagement email
0.48354134555283884,Medium Risk,Send re-engagement email
0.48350140129775915,Medium Risk,Send re-engagement email
0.4834381681612758,Medium Risk,Send re-engagement email
0.4827050369228595,Medium Risk,Send re-engagement email
0.48184252701999225,Medium Risk,Send re-engagement email
0.4816597811816794,Medium Risk,Send re-engagement email
0.48142601961261255,Medium Risk,Send re-engagement email
0.48132612285197757,Medium Risk,Send re-engagement email
0.4813045079018545,Medium Risk,Send re-engagement email
0.481246687416005,Medium Risk,Send re-engagement email
0.4806711739755747,Medium Risk,Send re-engagement email
0.48065644326020346,Medium Risk,Send re-engagement email
0.4806080839953342,Medium Risk,Send re-engagement email
0.4804823895612093,Medium Risk,Send re-engagement email
0.48041672731205887,Medium Risk,Send re-engagement email
0.47990617569989313,Medium Risk,Send re-engagement email
0.4798746649278845,Medium Risk,Send re-engagement email
0.47934395765763077,Medium Risk,Send re-engagement email
0.47927409898572976,Medium Risk,Send re-engagement email
0.47923180520674774,Medium Risk,Send re-engagement email
0.47865611346869175,Medium Risk,Send re-engagement email
0.47818432257629667,Medium Risk,Send re-engagement email
0.4780058399215604,Medium Risk,Send re-engagement email
0.4778783999716715,Medium Risk,Send re-engagement email
0.4776538232998042,Medium Risk,Send re-engagement email
0.47759470044156144,Medium Risk,Send re-engagement email
0.4775300153186439,Medium Risk,Send re-engagement email
0.47724125959763114,Medium Risk,Send re-engagement email
0.4771420796071593,Medium Risk,Send re-engagement email
0.47703786085761324,Medium Risk,Send re-engagement email
0.4768943022405711,Medium Risk,Send re-engagement email
0.4764650346628785,Medium Risk,Send re-engagement email
0.47644538696036876,Medium Risk,Send re-engagement email
0.476067595839388,Medium Risk,Send re-engagement email
0.47587358553481984,Medium Risk,Send re-engagement email
0.4758256262181373,Medium Risk,Send re-engagement email
0.47562223926107505,Medium Risk,Send re-engagement email
0.4756033070106684,Medium Risk,Send re-engagement email
0.4755203160979281,Medium Risk,Send re-engagement email
0.4753740157361541,Medium Risk,Send re-engagement email
0.4753624798963893,Medium Risk,Send re-engagement email
0.47524169249852605,Medium Risk,Send re-engagement email
0.4746953335453369,Medium Risk,Send re-engagement email
0.4746953335453369,Medium Risk,Send re-engagement email
0.47445877385255564,Medium Risk,Send re-engagement email
0.47430456479093425,Medium Risk,Send re-engagement email
0.4739961112027901,Medium Risk,Send re-engagement email
0.4738436943517139,Medium Risk,Send re-engagement email
0.4738307498090964,Medium Risk,Send re-engagement email
0.4736035071189723,Medium Risk,Send re-engagement email
0.47355319218832004,Medium Risk,Send re-engagement email
0.4735132555528223,Medium Risk,Send re-engagement email
0.4733604711494425,Medium Risk,Send re-engagement email
0.4727127524674424,Medium Risk,Send re-engagement email
0.4724712356801535,Medium Risk,Send re-engagement email
0.4720210032990682,Medium Risk,Send re-engagement email
0.4716964179159951,Medium Risk,Send re-engagement email
0.4716733583003893,Medium Risk,Send re-engagement email
0.47153470998900965,Medium Risk,Send re-engagement email
0.47149243796682394,Medium Risk,Send re-engagement email
0.4712151189138183,Medium Risk,Send re-engagement email
0.47108099107095347,Medium Risk,Send re-engagement email
0.4707094820210426,Medium Risk,Send re-engagement email
0.4705876058118214,Medium Risk,Send re-engagement email
0.4705648423917769,Medium Risk,Send re-engagement email
0.4701987266981002,Medium Risk,Send re-engagement email
0.4701010963163918,Medium Risk,Send re-engagement email
0.46936227615848347,Medium Risk,Send re-engagement email
0.4690474584547081,Medium Risk,Send re-engagement email
0.46894477109056687,Medium Risk,Send re-engagement email
0.468926986334791,Medium Risk,Send re-engagement email
0.46806183000842355,Medium Risk,Send re-engagement email
0.46789235755809144,Medium Risk,Send re-engagement email
0.46784642127439896,Medium Risk,Send re-engagement email
0.4677794343666647,Medium Risk,Send re-engagement email
0.46773239003331823,Medium Risk,Send re-engagement email
0.46764228890211007,Medium Risk,Send re-engagement email
0.4672423579519063,Medium Risk,Send re-engagement email
0.46699498878554185,Medium Risk,Send re-engagement email
0.4668690832558465,Medium Risk,Send re-engagement email
0.46676544663951647,Medium Risk,Send re-engagement email
0.46656416966098035,Medium Risk,Send re-engagement email
0.46634064430008093,Medium Risk,Send re-engagement email
0.4662154560394145,Medium Risk,Send re-engagement email
0.46617375897472635,Medium Risk,Send re-engagement email
0.4659258681516125,Medium Risk,Send re-engagement email
0.4656310745649,Medium Risk,Send re-engagement email
0.46558190022840384,Medium Risk,Send re-engagement email
0.4655377040019608,Medium Risk,Send re-engagement email
0.4651301419930604,Medium Risk,Send re-engagement email
0.46502609800189426,Medium Risk,Send re-engagement email
0.4647726665886014,Medium Risk,Send re-engagement email
0.46473618288623947,Medium Risk,Send re-engagement email
0.46469736156762614,Medium Risk,Send re-engagement email
0.4644884064067006,Medium Risk,Send re-engagement email
0.46428755620978324,Medium Risk,Send re-engagement email
0.46396546296703606,Medium Risk,Send re-engagement email
0.4638715949752307,Medium Risk,Send re-engagement email
0.46369028454968814,Medium Risk,Send re-engagement email
0.4633524575511758,Medium Risk,Send re-engagement email
0.46327710237336917,Medium Risk,Send re-engagement email
0.46324852994029536,Medium Risk,Send re-engagement email
0.4631956339402356,Medium Risk,Send re-engagement email
0.4631196253438763,Medium Risk,Send re-engagement email
0.46270562107082847,Medium Risk,Send re-engagement email
0.4626982175507485,Medium Risk,Send re-engagement email
0.46264470902752997,Medium Risk,Send re-engagement email
0.4621578212068404,Medium Risk,Send re-engagement email
0.4621064046101,Medium Risk,Send re-engagement email
0.461943983026513,Medium Risk,Send re-engagement email
0.4616982375175568,Medium Risk,Send re-engagement email
0.4616226846931106,Medium Risk,Send re-engagement email
0.46147061327236855,Medium Risk,Send re-engagement email
0.4612960793278771,Medium Risk,Send re-engagement email
0.4612877934440573,Medium Risk,Send re-engagement email
0.4612577227298819,Medium Risk,Send re-engagement email
0.4612120705103234,Medium Risk,Send re-engagement email
0.46107272493779194,Medium Risk,Send re-engagement email
0.46085245868623487,Medium Risk,Send re-engagement email
0.4607896157655894,Medium Risk,Send re-engagement email
0.46076165011253195,Medium Risk,Send re-engagement email
0.46071680402746124,Medium Risk,Send re-engagement email
0.4607067206698918,Medium Risk,Send re-engagement email
0.46038140835773445,Medium Risk,Send re-engagement email
0.4602293073081427,Medium Risk,Send re-engagement email
0.45992079359184856,Medium Risk,Send re-engagement email
0.45968288650620104,Medium Risk,Send re-engagement email
0.45937280384204393,Medium Risk,Send re-engagement email
0.45913889899365545,Medium Risk,Send re-engagement email
0.4591187686539991,Medium Risk,Send re-engagement email
0.45889203100340076,Medium Risk,Send re-engagement email
0.45883905075518916,Medium Risk,Send re-engagement email
0.45866950785126576,Medium Risk,Send re-engagement email
0.4581466452897611,Medium Risk,Send re-engagement email
0.4580281661036986,Medium Risk,Send re-engagement email
0.45759616527399005,Medium Risk,Send re-engagement email
0.45746833988094876,Medium Risk,Send re-engagement email
0.45694780904659965,Medium Risk,Send re-engagement email
0.4568456801363179,Medium Risk,Send re-engagement email
0.456807278763047,Medium Risk,Send re-engagement email
0.45679701169044934,Medium Risk,Send re-engagement email
0.45677184049355973,Medium Risk,Send re-engagement email
0.4565385141604383,Medium Risk,Send re-engagement email
0.45570943848862105,Medium Risk,Send re-engagement email
0.4555005947426378,Medium Risk,Send re-engagement email
0.4554216846680415,Medium Risk,Send re-engagement email
0.4551653181972104,Medium Risk,Send re-engagement email
0.45513001678402504,Medium Risk,Send re-engagement email
0.4550359644446653,Medium Risk,Send re-engagement email
0.45450781698503745,Medium Risk,Send re-engagement email
0.45438401270890694,Medium Risk,Send re-engagement email
0.45426295708344705,Medium Risk,Send re-engagement email
0.45382512130369035,Medium Risk,Send re-engagement email
0.4535958066672492,Medium Risk,Send re-engagement email
0.4531785293446401,Medium Risk,Send re-engagement email
0.4530461909968722,Medium Risk,Send re-engagement email
0.45285885973833645,Medium Risk,Send re-engagement email
0.45279545326277115,Medium Risk,Send re-engagement email
0.4527238706067474,Medium Risk,Send re-engagement email
0.45261602094070036,Medium Risk,Send re-engagement email
0.4524779037520345,Medium Risk,Send re-engagement email
0.4522543967341058,Medium Risk,Send re-engagement email
0.4522347746160774,Medium Risk,Send re-engagement email
0.4521696605327049,Medium Risk,Send re-engagement email
0.45191559896477185,Medium Risk,Send re-engagement email
0.4518811849615733,Medium Risk,Send re-engagement email
0.45165335451970123,Medium Risk,Send re-engagement email
0.4515872724383676,Medium Risk,Send re-engagement email
0.4515822868534504,Medium Risk,Send re-engagement email
0.4515141095235203,Medium Risk,Send re-engagement email
0.4509528705655918,Medium Risk,Send re-engagement email
0.4504895661160542,Medium Risk,Send re-engagement email
0.45044594880305255,Medium Risk,Send re-engagement email
0.45035796987960863,Medium Risk,Send re-engagement email
