churn_prob,risk_segment,recommended_action,Churn
0.6590711415417313,Medium Risk,Send onboarding assistance email,0
0.3437150784276778,Low Risk,No action needed,0
0.20430720503394642,Low Risk,No action needed,0
0.17402642389974765,Low Risk,No action needed,0
0.2733327376449022,Low Risk,No action needed,0
0.16068309190347796,Low Risk,No action needed,0
0.12706465578064147,Low Risk,No action needed,0
0.7769865402702848,High Risk,Assign dedicated support agent,1
0.3278286137050233,Low Risk,No action needed,0
0.5288184285229431,Medium Risk,Send re-engagement email,0
0.005122504960420532,Low Risk,No action needed,0
0.8803503420972892,High Risk,Assign dedicated support agent,1
0.7326034853211583,High Risk,Assign dedicated support agent,1
0.06427323383293743,Low Risk,No action needed,0
0.018337906489475683,Low Risk,No action needed,0
0.7711499654716127,High Risk,Assign dedicated support agent,0
0.7715758228788089,High Risk,Send onboarding assistance email,1
0.2970177221650639,Low Risk,No action needed,0
0.234001460096068,Low Risk,No action needed,0
0.0966323202646875,Low Risk,No action needed,0
0.6311576517199188,Medium Risk,Offer service bundle discount,0
0.3204354263995295,Low Risk,No action needed,1
0.7920641138757141,High Risk,Assign dedicated support agent,1
0.5110451994006427,Medium Risk,Send re-engagement email,1
0.48814375479128175,Medium Risk,Send re-engagement email,0
0.4927526775449394,Medium Risk,Send re-engagement email,0
0.2950539283546819,Low Risk,No action needed,0
0.08328806195379927,Low Risk,No action needed,0
0.25853204308075556,Low Risk,No action needed,0
0.20514643776729988,Low Risk,No action needed,0
0.25739500805070004,Low Risk,No action needed,0
0.11425186919209229,Low Risk,No action needed,0
0.1347198834691314,Low Risk,No action needed,0
0.04591535821878465,Low Risk,No action needed,0
0.26626058870328767,Low Risk,No action needed,0
0.12403435331538333,Low Risk,No action needed,1
0.3113482328376004,Low Risk,No action needed,0
0.9096715095407248,High Risk,Assign dedicated support agent,1
0.004147300230291969,Low Risk,No action needed,0
0.35625735228466654,Low Risk,No action needed,0
0.6012461050820734,Medium Risk,Send onboarding assistance email,1
0.09580278427565098,Low Risk,No action needed,0
0.8560768207470403,High Risk,Assign dedicated support agent,1
0.2985666473789337,Low Risk,No action needed,0
0.004532192181140674,Low Risk,No action needed,0
0.3173335059868292,Low Risk,No action needed,0
0.07336323675199935,Low Risk,No action needed,0
0.9149530788233815,High Risk,Assign dedicated support agent,1
0.30213163573846447,Low Risk,No action needed,0
0.7721698783453964,High Risk,Send onboarding assistance email,1
0.01742490879739697,Low Risk,No action needed,0
0.7366085408567261,High Risk,Assign dedicated support agent,1
0.44150949478255463,Medium Risk,Send re-engagement email,0
0.9450739848444266,High Risk,Assign dedicated support agent,1
0.26169909147599724,Low Risk,No action needed,0
0.009458505713871551,Low Risk,No action needed,0
0.188285788927184,Low Risk,No action needed,0
0.16848697586769545,Low Risk,No action needed,0
0.2361266388888897,Low Risk,No action needed,0
0.21345821070010107,Low Risk,No action needed,0
0.35710461959315654,Low Risk,No action needed,0
0.07128306051856527,Low Risk,No action needed,0
0.029999660103427993,Low Risk,No action needed,0
0.641282676808901,Medium Risk,Offer service bundle discount,0
0.6783222157974893,Medium Risk,Offer service bundle discount,1
0.88758281637231,High Risk,Assign dedicated support agent,1
0.7260553982827074,High Risk,Assign dedicated support agent,1
0.438003632612955,Medium Risk,Send re-engagement email,0
0.1927010356423535,Low Risk,No action needed,0
0.569025854618504,Medium Risk,Send re-engagement email,0
0.1104831289315929,Low Risk,No action needed,0
0.7814238289171884,High Risk,Assign dedicated support agent,1
0.8651502814643713,High Risk,Assign dedicated support agent,0
0.040269671775754176,Low Risk,No action needed,0
0.01310214355138532,Low Risk,No action needed,0
0.11789937183106551,Low Risk,No action needed,0
0.2540341836919768,Low Risk,No action needed,1
0.5219600596280309,Medium Risk,Send re-engagement email,1
0.37105198967562614,Low Risk,No action needed,0
0.01826005631432447,Low Risk,No action needed,0
0.8209164672860255,High Risk,Send onboarding assistance email,1
0.42876346590146386,Medium Risk,Send re-engagement email,0
0.5705143362015702,Medium Risk,Send re-engagement email,1
0.06372626758729205,Low Risk,No action needed,0
0.08054288004302489,Low Risk,No action needed,0
0.06319134743251333,Low Risk,No action needed,0
0.2945989625964799,Low Risk,No action needed,0
0.19772295620561697,Low Risk,No action needed,0
0.46502609800189426,Medium Risk,Send re-engagement email,0
0.13224746034208346,Low Risk,No action needed,0
0.11359213080878218,Low Risk,No action needed,0
0.33259341329595576,Low Risk,No action needed,1
0.036797714871103795,Low Risk,No action needed,0
0.08157644340930713,Low Risk,No action needed,0
0.5181844344617695,Medium Risk,Send re-engagement email,1
0.8182009962153016,High Risk,Assign dedicated support agent,1
0.03479773448039881,Low Risk,No action needed,0
0.09827824881927409,Low Risk,No action needed,0
0.7599987585176032,High Risk,Assign dedicated support agent,1
0.388345511636429,Low Risk,No action needed,1
0.18906258558593478,Low Risk,No action needed,0
0.3932614504551411,Low Risk,No action needed,0
0.3201825320236692,Low Risk,No action needed,0
0.15814217889343685,Low Risk,No action needed,0
0.6342617875604051,Medium Risk,Offer service bundle discount,0
0.20176156690361624,Low Risk,No action needed,0
0.9289077428093144,High Risk,Assign dedicated support agent,1
0.5173885218298786,Medium Risk,Send re-engagement email,1
0.02829553666796202,Low Risk,No action needed,0
0.04752473332776051,Low Risk,No action needed,0
0.6562181341909025,Medium Risk,Offer service bundle discount,1
0.08001498464045899,Low Risk,No action needed,0
0.09138274148710684,Low Risk,No action needed,0
0.16587280285187792,Low Risk,No action needed,0
0.2048991966700308,Low Risk,No action needed,0
0.03969268714521768,Low Risk,No action needed,0
0.7716004986112723,High Risk,Assign dedicated support agent,1
0.5761897584684481,Medium Risk,Send re-engagement email,0
0.3070994048306602,Low Risk,No action needed,0
0.87724762132916,High Risk,Assign dedicated support agent,0
0.4968208828744831,Medium Risk,Send re-engagement email,0
0.22900341280115263,Low Risk,No action needed,0
0.023873666699450888,Low Risk,No action needed,0
0.11104162558992595,Low Risk,No action needed,0
0.6408931054190949,Medium Risk,Send onboarding assistance email,1
0.7243823891798259,High Risk,Assign dedicated support agent,1
0.12361630033731402,Low Risk,No action needed,0
0.004134268556411887,Low Risk,No action needed,0
0.0025816550984280083,Low Risk,No action needed,0
0.6813170819085284,Medium Risk,Offer service bundle discount,1
0.04391222437766003,Low Risk,No action needed,0
0.06793915074782436,Low Risk,No action needed,0
0.04213955182155684,Low Risk,No action needed,0
0.7917295477309692,High Risk,Send onboarding assistance email,1
0.057611182906493294,Low Risk,No action needed,0
0.6592563996001874,Medium Risk,Offer service bundle discount,0
0.5225031686677297,Medium Risk,Send re-engagement email,1
0.5434117953546863,Medium Risk,Send re-engagement email,0
0.1691348651895436,Low Risk,No action needed,0
0.8021997292455396,High Risk,Assign dedicated support agent,1
0.685609509444346,Medium Risk,Send onboarding assistance email,1
0.13622375665234604,Low Risk,No action needed,0
0.48524548830605346,Medium Risk,Send re-engagement email,0
0.02860604105907611,Low Risk,No action needed,0
0.37537920558584775,Low Risk,No action needed,0
0.8677105046536505,High Risk,Assign dedicated support agent,1
0.6824064128310109,Medium Risk,Offer service bundle discount,1
0.04976324956880907,Low Risk,No action needed,0
0.7642761683269486,High Risk,Assign dedicated support agent,1
0.3837859935102388,Low Risk,No action needed,0
0.51613501524506,Medium Risk,Send re-engagement email,1
0.5029412166769073,Medium Risk,Send re-engagement email,0
0.4771420796071593,Medium Risk,Send re-engagement email,0
0.6146393061103603,Medium Risk,Send onboarding assistance email,1
0.2721511097695972,Low Risk,No action needed,0
0.9201714960399288,High Risk,Assign dedicated support agent,1
0.3836221990758573,Low Risk,No action needed,0
0.05190873775984534,Low Risk,No action needed,0
0.9030719263627551,High Risk,Assign dedicated support agent,1
0.4477422514910125,Medium Risk,Send re-engagement email,0
0.8321625522096663,High Risk,Assign dedicated support agent,1
0.01759582194497182,Low Risk,No action needed,0
0.8642052696426922,High Risk,Assign dedicated support agent,1
0.1814066717876932,Low Risk,No action needed,0
0.019836306261022927,Low Risk,No action needed,0
0.6100306847253443,Medium Risk,Offer service bundle discount,0
0.008526602513834728,Low Risk,No action needed,0
0.04739501022573095,Low Risk,No action needed,0
0.1514828498628289,Low Risk,No action needed,0
0.2473842921353092,Low Risk,No action needed,0
0.4258498603637852,Medium Risk,Send re-engagement email,0
0.14699404366081775,Low Risk,No action needed,0
0.020270461827692494,Low Risk,No action needed,0
0.030934217617571817,Low Risk,No action needed,0
0.7968352167281998,High Risk,Assign dedicated support agent,1
0.09682994697720755,Low Risk,No action needed,0
0.8314558816294457,High Risk,Send onboarding assistance email,1
0.15169301260612342,Low Risk,No action needed,0
0.6990238916300306,Medium Risk,Offer service bundle discount,0
0.46473618288623947,Medium Risk,Send re-engagement email,1
0.4990392149706374,Medium Risk,Send re-engagement email,0
0.35572097941430203,Low Risk,No action needed,0
0.1381206946742889,Low Risk,No action needed,0
0.6473416618485046,Medium Risk,Offer service bundle discount,0
0.07637614412967614,Low Risk,No action needed,0
0.10923174674182444,Low Risk,No action needed,0
0.005559266686823977,Low Risk,No action needed,0
0.049284380045557546,Low Risk,No action needed,0
0.717910982333984,High Risk,Assign dedicated support agent,1
0.10695607548057806,Low Risk,No action needed,0
0.6008898943443056,Medium Risk,Offer service bundle discount,0
0.0669920245010677,Low Risk,No action needed,0
0.4322938734657013,Medium Risk,Send re-engagement email,0
0.8483119485472881,High Risk,Assign dedicated support agent,1
0.029176649752199694,Low Risk,No action needed,0
0.4878105807443029,Medium Risk,Send re-engagement email,1
0.03378973191219495,Low Risk,No action needed,0
0.6526037384871901,Medium Risk,Send onboarding assistance email,1
0.3485500648744022,Low Risk,No action needed,0
0.41001401947023086,Medium Risk,Send re-engagement email,0
0.21324682602281048,Low Risk,No action needed,0
0.5067846986110505,Medium Risk,Send re-engagement email,0
0.5303985869227764,Medium Risk,Send re-engagement email,1
0.8418332682358003,High Risk,Assign dedicated support agent,1
0.7570218496058435,High Risk,Assign dedicated support agent,1
0.2910758239015727,Low Risk,No action needed,0
0.19262520196387825,Low Risk,No action needed,1
0.020036023403175767,Low Risk,No action needed,0
0.3035634251514882,Low Risk,No action needed,0
0.6956803855683913,Medium Risk,Offer service bundle discount,0
0.10940677514761543,Low Risk,No action needed,0
0.6027551615406476,Medium Risk,Send onboarding assistance email,1
0.6497802645231269,Medium Risk,Send onboarding assistance email,0
0.3151018463370081,Low Risk,No action needed,0
0.11891060786475245,Low Risk,No action needed,0
0.931156178490717,High Risk,Assign dedicated support agent,1
0.1291181204247439,Low Risk,No action needed,0
0.18866035384866742,Low Risk,No action needed,0
0.021806736071669042,Low Risk,No action needed,0
0.9437524973253487,High Risk,Send onboarding assistance email,1
0.22580243688199456,Low Risk,No action needed,0
0.566171795039781,Medium Risk,Send re-engagement email,1
0.2993046202885567,Low Risk,No action needed,0
0.4655377040019608,Medium Risk,Send re-engagement email,1
0.7887155168391422,High Risk,Assign dedicated support agent,0
0.009662771152306137,Low Risk,No action needed,0
0.03468260655174986,Low Risk,No action needed,0
0.14375469480953704,Low Risk,No action needed,0
0.7405142304810023,High Risk,Send onboarding assistance email,1
0.007307502395483107,Low Risk,No action needed,0
0.19038139484513653,Low Risk,No action needed,0
0.10582253061672592,Low Risk,No action needed,0
0.1825486559473429,Low Risk,No action needed,0
0.8579424134301984,High Risk,Assign dedicated support agent,1
0.5468030373358074,Medium Risk,Send re-engagement email,0
0.17615260289794968,Low Risk,No action needed,0
0.5917976821906679,Medium Risk,Send re-engagement email,0
0.23580098158638765,Low Risk,No action needed,0
0.4030920451666017,Medium Risk,Send re-engagement email,0
0.9267672742152654,High Risk,Assign dedicated support agent,0
0.34476369371815685,Low Risk,No action needed,1
0.8499213473497269,High Risk,Assign dedicated support agent,1
0.02019412763420595,Low Risk,No action needed,0
0.3096380973884869,Low Risk,No action needed,0
0.560826508900066,Medium Risk,Send re-engagement email,0
0.7481185842995618,High Risk,Send onboarding assistance email,0
0.9325747349829228,High Risk,Assign dedicated support agent,1
0.35047802939698053,Low Risk,No action needed,1
0.5643678960010194,Medium Risk,Send re-engagement email,1
0.13430208180903347,Low Risk,No action needed,0
0.5794434044586336,Medium Risk,Send re-engagement email,0
0.06110933962427653,Low Risk,No action needed,0
0.030049848563637085,Low Risk,No action needed,0
0.3014521289200304,Low Risk,No action needed,0
0.46076165011253195,Medium Risk,Send re-engagement email,0
0.4439112617051045,Medium Risk,Send re-engagement email,0
0.2293792081322538,Low Risk,No action needed,0
0.008006683830269277,Low Risk,No action needed,0
0.9188088228886458,High Risk,Assign dedicated support agent,1
0.7261921205581118,High Risk,Assign dedicated support agent,1
0.7318037624245849,High Risk,Assign dedicated support agent,1
0.015260783330006718,Low Risk,No action needed,0
0.45746833988094876,Medium Risk,Send re-engagement email,1
0.8202773052017343,High Risk,Send onboarding assistance email,1
0.7180335053126157,High Risk,Assign dedicated support agent,1
0.024774095100353995,Low Risk,No action needed,0
0.287351309946176,Low Risk,No action needed,0
0.6938437018488659,Medium Risk,Offer service bundle discount,1
0.013494334365215958,Low Risk,No action needed,0
0.48571806822728014,Medium Risk,Send re-engagement email,1
0.19915431783591345,Low Risk,No action needed,0
0.6156042600317643,Medium Risk,Send onboarding assistance email,0
0.14120977087185219,Low Risk,No action needed,0
0.005909481080485845,Low Risk,No action needed,0
0.5244065856308888,Medium Risk,Send re-engagement email,1
0.5914417112051223,Medium Risk,Send re-engagement email,0
0.10607470487195998,Low Risk,No action needed,0
0.3038438537129995,Low Risk,No action needed,0
0.09874799298164358,Low Risk,No action needed,0
0.6279859739914095,Medium Risk,Send onboarding assistance email,0
0.024259835559900505,Low Risk,No action needed,0
0.7263217156249065,High Risk,Send onboarding assistance email,1
0.14670122761584975,Low Risk,No action needed,0
0.6219561841757071,Medium Risk,Offer service bundle discount,1
0.492033655133366,Medium Risk,Send re-engagement email,0
0.19438687569166063,Low Risk,No action needed,0
0.1310118850291693,Low Risk,No action needed,0
0.9059461494767668,High Risk,Send onboarding assistance email,1
0.6725656286783961,Medium Risk,Send onboarding assistance email,0
0.05649252743718952,Low Risk,No action needed,0
0.0574061344388179,Low Risk,No action needed,0
0.04716649185784554,Low Risk,No action needed,0
0.19109808705003736,Low Risk,No action needed,0
0.1250623753281817,Low Risk,No action needed,0
0.15085541054551638,Low Risk,No action needed,0
0.2578656861585179,Low Risk,No action needed,0
0.06857476733357357,Low Risk,No action needed,0
0.04410987714779166,Low Risk,No action needed,0
0.754611487705175,High Risk,Assign dedicated support agent,0
0.4875099607270508,Medium Risk,Send re-engagement email,0
0.03286896765426628,Low Risk,No action needed,0
0.5297299999272487,Medium Risk,Send re-engagement email,1
0.05454657428962933,Low Risk,No action needed,0
0.9454449645940164,High Risk,Assign dedicated support agent,1
0.014692369528219203,Low Risk,No action needed,0
0.6390682299257084,Medium Risk,Send onboarding assistance email,1
0.4149295082662843,Medium Risk,Send re-engagement email,1
0.028630117980619662,Low Risk,No action needed,0
0.48041672731205887,Medium Risk,Send re-engagement email,0
0.4756033070106684,Medium Risk,Send re-engagement email,1
0.48370063966625293,Medium Risk,Send re-engagement email,0
0.4963454417389485,Medium Risk,Send re-engagement email,0
0.8724139228886549,High Risk,Assign dedicated support agent,1
0.005292195385643451,Low Risk,No action needed,0
0.8341553573600615,High Risk,Assign dedicated support agent,1
0.04579295167761381,Low Risk,No action needed,0
0.12122247722867358,Low Risk,No action needed,0
0.016759180393932906,Low Risk,No action needed,0
0.7921782526642573,High Risk,Send onboarding assistance email,1
0.02823745176602463,Low Risk,No action needed,0
0.004147300230291969,Low Risk,No action needed,0
0.7943528895700764,High Risk,Assign dedicated support agent,1
0.8155168171979557,High Risk,Assign dedicated support agent,0
0.03890858208278101,Low Risk,No action needed,0
0.5445317910181128,Medium Risk,Send re-engagement email,0
0.20708874517277923,Low Risk,No action needed,0
0.4894707333675747,Medium Risk,Send re-engagement email,0
0.2464743287433223,Low Risk,No action needed,0
0.2352879829832502,Low Risk,No action needed,0
0.05284663814937955,Low Risk,No action needed,0
0.6676523984053676,Medium Risk,Offer service bundle discount,1
0.1441237855906344,Low Risk,No action needed,0
0.27843162385207104,Low Risk,No action needed,0
0.32291730089077225,Low Risk,No action needed,0
0.852059961282406,High Risk,Assign dedicated support agent,1
0.5910657290727129,Medium Risk,Send re-engagement email,0
0.26792058947335967,Low Risk,No action needed,0
0.0870360377809976,Low Risk,No action needed,0
0.9465047272063264,High Risk,Send onboarding assistance email,1
0.05687591804207714,Low Risk,No action needed,0
0.2385398777566138,Low Risk,No action needed,0
0.7974297627073348,High Risk,Send onboarding assistance email,1
0.05939145882427337,Low Risk,No action needed,0
0.004188021536116476,Low Risk,No action needed,0
0.21104907123439992,Low Risk,No action needed,1
0.02212738946187358,Low Risk,No action needed,0
0.11425291760126878,Low Risk,No action needed,1
0.050478465265065074,Low Risk,No action needed,0
0.6678284567841495,Medium Risk,Offer service bundle discount,1
0.7864153736704709,High Risk,Assign dedicated support agent,1
0.5272191064549944,Medium Risk,Send re-engagement email,1
0.022795990490251352,Low Risk,No action needed,0
0.35382368534360503,Low Risk,No action needed,0
0.8182537204813802,High Risk,Send onboarding assistance email,1
0.23069852622017378,Low Risk,No action needed,1
0.08484768541849393,Low Risk,No action needed,0
0.8682830537840788,High Risk,Assign dedicated support agent,1
0.0579269367726049,Low Risk,No action needed,0
0.22622587380816483,Low Risk,No action needed,0
0.7005091452981147,High Risk,Assign dedicated support agent,0
0.18341282220883437,Low Risk,No action needed,0
0.005287973965973338,Low Risk,No action needed,0
0.49635995258784793,Medium Risk,Send re-engagement email,1
0.04848707670143725,Low Risk,No action needed,0
0.8118270010751033,High Risk,Assign dedicated support agent,1
0.7214996486936934,High Risk,Send onboarding assistance email,1
0.14679073800808662,Low Risk,No action needed,0
0.22022709925847647,Low Risk,No action needed,0
0.6361373635775796,Medium Risk,Send onboarding assistance email,1
0.6740253545909484,Medium Risk,Offer service bundle discount,0
0.25950730251129533,Low Risk,No action needed,0
0.2286706368817044,Low Risk,No action needed,0
0.46396546296703606,Medium Risk,Send re-engagement email,1
0.16040474554853984,Low Risk,No action needed,0
0.6052856574480058,Medium Risk,Offer service bundle discount,1
0.8742871729643888,High Risk,Assign dedicated support agent,1
0.39861238303836155,Low Risk,No action needed,0
0.1666692065671724,Low Risk,No action needed,0
0.026253600120025453,Low Risk,No action needed,0
0.14821373119365444,Low Risk,No action needed,0
0.6103328099154455,Medium Risk,Send onboarding assistance email,1
0.19762143182240027,Low Risk,No action needed,0
0.20064987667048292,Low Risk,No action needed,0
0.17821233680423315,Low Risk,No action needed,0
0.5067919658778797,Medium Risk,Send re-engagement email,0
0.37627379553832746,Low Risk,No action needed,0
0.8824593248853574,High Risk,Assign dedicated support agent,1
0.6529403477641561,Medium Risk,Offer service bundle discount,1
0.17677949105422364,Low Risk,No action needed,0
0.3775353241077413,Low Risk,No action needed,0
0.0724917567407495,Low Risk,No action needed,0
0.2838136000175969,Low Risk,No action needed,0
0.8668130262201346,High Risk,Assign dedicated support agent,0
0.7944568444470922,High Risk,Assign dedicated support agent,1
0.6710471269030975,Medium Risk,Send onboarding assistance email,1
0.7721514665065459,High Risk,Assign dedicated support agent,1
0.5907570468201915,Medium Risk,Send re-engagement email,0
0.03076622528879491,Low Risk,No action needed,0
0.15332164754212124,Low Risk,No action needed,0
0.6301905787556334,Medium Risk,Send onboarding assistance email,1
0.3355946259418964,Low Risk,No action needed,0
0.6640260470754825,Medium Risk,Offer service bundle discount,1
0.19991370439754846,Low Risk,No action needed,0
0.6113185034718751,Medium Risk,Send onboarding assistance email,1
0.16044299458772873,Low Risk,No action needed,0
0.9426614253472587,High Risk,Assign dedicated support agent,1
0.0727219298345346,Low Risk,No action needed,0
0.04492584501447585,Low Risk,No action needed,0
0.7889740251886913,High Risk,Assign dedicated support agent,1
0.9055267454271521,High Risk,Assign dedicated support agent,1
0.09506144897270281,Low Risk,No action needed,0
0.47927409898572976,Medium Risk,Send re-engagement email,1
0.23373121882941536,Low Risk,No action needed,0
0.32539773110053427,Low Risk,No action needed,0
0.10180609590884629,Low Risk,No action needed,0
0.1919937857579443,Low Risk,No action needed,0
0.6484178656101703,Medium Risk,Offer service bundle discount,1
0.7479414982955832,High Risk,Send onboarding assistance email,0
0.855272526054142,High Risk,Assign dedicated support agent,1
0.14439816959612348,Low Risk,No action needed,0
0.015214055739503612,Low Risk,No action needed,0
0.502513705776236,Medium Risk,Send re-engagement email,0
0.7932811677369469,High Risk,Assign dedicated support agent,0
0.7778971131058793,High Risk,Assign dedicated support agent,0
0.04962772506266874,Low Risk,No action needed,0
0.22551493224178187,Low Risk,No action needed,0
0.1874058899119136,Low Risk,No action needed,0
0.8785725231645347,High Risk,Send onboarding assistance email,1
0.6907067679317683,Medium Risk,Offer service bundle discount,0
0.760578348099774,High Risk,Assign dedicated support agent,1
0.3483731752630704,Low Risk,No action needed,0
0.17023286549409836,Low Risk,No action needed,0
0.22634230618828924,Low Risk,No action needed,0
0.6371207397786871,Medium Risk,Offer service bundle discount,0
0.43927944690203025,Medium Risk,Send re-engagement email,0
0.2908524085923865,Low Risk,No action needed,1
0.010589273720647916,Low Risk,No action needed,0
0.17328341442071335,Low Risk,No action needed,0
0.10342396573895372,Low Risk,No action needed,0
0.13562954357723042,Low Risk,No action needed,0
0.7631679356417013,High Risk,Send onboarding assistance email,0
0.5226574578503874,Medium Risk,Send re-engagement email,0
0.25300271783634964,Low Risk,No action needed,0
0.6170312868357759,Medium Risk,Send onboarding assistance email,1
0.8956612272869093,High Risk,Assign dedicated support agent,1
0.6707916401901923,Medium Risk,Send onboarding assistance email,1
0.1765684236016268,Low Risk,No action needed,0
0.7892370324816786,High Risk,Send onboarding assistance email,0
0.5254561766365934,Medium Risk,Send re-engagement email,1
0.5325125130188332,Medium Risk,Send re-engagement email,1
0.03155229507564343,Low Risk,No action needed,0
0.7562453872867521,High Risk,Assign dedicated support agent,1
0.20814099570539343,Low Risk,No action needed,0
0.01401684484540647,Low Risk,No action needed,0
0.7873650681249651,High Risk,Assign dedicated support agent,0
0.020026422073536748,Low Risk,No action needed,0
0.08848101048976229,Low Risk,No action needed,0
0.30998535536234956,Low Risk,No action needed,0
0.1656324250571304,Low Risk,No action needed,0
0.14282165437602004,Low Risk,No action needed,0
0.0708815549662944,Low Risk,No action needed,0
0.6036473480551908,Medium Risk,Offer service bundle discount,1
0.5206416747712205,Medium Risk,Send re-engagement email,1
0.7608961500243392,High Risk,Assign dedicated support agent,1
0.672383037751732,Medium Risk,Offer service bundle discount,0
0.6143294816701274,Medium Risk,Offer service bundle discount,0
0.2524216289181597,Low Risk,No action needed,0
0.44091885593943636,Medium Risk,Send re-engagement email,1
0.005672303702062869,Low Risk,No action needed,0
0.7398484220022639,High Risk,Assign dedicated support agent,0
0.6027551615406476,Medium Risk,Send onboarding assistance email,0
0.9300995744538806,High Risk,Assign dedicated support agent,1
0.7315654174881715,High Risk,Send onboarding assistance email,0
0.5209563177586503,Medium Risk,Send re-engagement email,0
0.0925574094082215,Low Risk,No action needed,0
0.16316979845399515,Low Risk,No action needed,0
0.7318495515234491,High Risk,Assign dedicated support agent,1
0.04000141713871396,Low Risk,No action needed,0
0.09229998327554034,Low Risk,No action needed,0
0.9186624035688291,High Risk,Assign dedicated support agent,1
0.41022887761686205,Medium Risk,Send re-engagement email,1
0.792904146733377,High Risk,Send onboarding assistance email,0
0.046031266208973395,Low Risk,No action needed,0
0.8101720567101139,High Risk,Assign dedicated support agent,1
0.03936091664890282,Low Risk,No action needed,0
0.4992691430994771,Medium Risk,Send re-engagement email,0
0.07304634181368415,Low Risk,No action needed,0
0.6699679541832656,Medium Risk,Offer service bundle discount,1
0.1837191406892176,Low Risk,No action needed,0
0.8988938886227728,High Risk,Assign dedicated support agent,1
0.1115325475861945,Low Risk,No action needed,0
0.022748670629129494,Low Risk,No action needed,0
0.16546318578248587,Low Risk,No action needed,0
0.5863592814312816,Medium Risk,Send re-engagement email,1
0.14910195842642923,Low Risk,No action needed,0
0.03734272129814694,Low Risk,No action needed,0
0.1449702855674733,Low Risk,No action needed,0
0.5600209171726939,Medium Risk,Send re-engagement email,0
0.005531778097992813,Low Risk,No action needed,0
0.0029408461249417848,Low Risk,No action needed,0
0.007200960411734007,Low Risk,No action needed,0
0.6556949710003573,Medium Risk,Send onboarding assistance email,0
0.37041229949751736,Low Risk,No action needed,0
0.6056682029639879,Medium Risk,Send onboarding assistance email,1
0.16192534959339175,Low Risk,No action needed,0
0.02088952593670899,Low Risk,No action needed,0
0.8239217490639948,High Risk,Assign dedicated support agent,1
0.03095098965039131,Low Risk,No action needed,0
0.015803174509571482,Low Risk,No action needed,0
0.2695274549739718,Low Risk,No action needed,0
0.016485348877479333,Low Risk,No action needed,0
0.8155083285961139,High Risk,Assign dedicated support agent,1
0.12974577607666743,Low Risk,No action needed,0
0.732032671951343,High Risk,Assign dedicated support agent,0
0.5024201880148998,Medium Risk,Send re-engagement email,0
0.7039140007582563,High Risk,Offer service bundle discount,1
0.0162280727660092,Low Risk,No action needed,0
0.011908749242809952,Low Risk,No action needed,0
0.19966718693744756,Low Risk,No action needed,0
0.0817147107829242,Low Risk,No action needed,0
0.741971742237481,High Risk,Assign dedicated support agent,0
0.05017789687301514,Low Risk,No action needed,0
0.10681901578789996,Low Risk,No action needed,0
0.01061645826668437,Low Risk,No action needed,0
0.9059461494767668,High Risk,Send onboarding assistance email,1
0.6204565383272821,Medium Risk,Offer service bundle discount,0
0.029167380820633627,Low Risk,No action needed,0
0.39510460016119403,Low Risk,No action needed,0
0.7768944190264758,High Risk,Send onboarding assistance email,0
0.15945278799189944,Low Risk,No action needed,0
0.39307104317340785,Low Risk,No action needed,1
0.13397935564958638,Low Risk,No action needed,0
0.07308611811532245,Low Risk,No action needed,0
0.41988313289036616,Medium Risk,Send re-engagement email,0
0.12997510898716957,Low Risk,No action needed,0
0.12164397332884219,Low Risk,No action needed,0
0.1521379025644023,Low Risk,No action needed,0
0.03540697791641549,Low Risk,No action needed,0
0.17450424887693225,Low Risk,No action needed,0
0.3341053614992754,Low Risk,No action needed,0
0.1724917084499263,Low Risk,No action needed,0
0.015083455833732768,Low Risk,No action needed,0
0.0330461714831751,Low Risk,No action needed,0
0.40202907506274616,Medium Risk,Send re-engagement email,0
0.5026880578747822,Medium Risk,Send re-engagement email,1
0.047188218378106814,Low Risk,No action needed,0
0.5201556612867901,Medium Risk,Send re-engagement email,0
0.9501132618880419,High Risk,Send onboarding assistance email,1
0.9228157572265548,High Risk,Assign dedicated support agent,1
0.4889855971536665,Medium Risk,Send re-engagement email,0
0.012703438521518819,Low Risk,No action needed,0
0.0186760964663042,Low Risk,No action needed,0
0.4867203241480512,Medium Risk,Send re-engagement email,1
0.6658335302239061,Medium Risk,Send onboarding assistance email,0
0.047519897708703907,Low Risk,No action needed,0
0.3957475654715883,Low Risk,No action needed,0
0.6299988437851344,Medium Risk,Offer service bundle discount,0
0.6904519823956154,Medium Risk,Offer service bundle discount,1
0.35840987827262916,Low Risk,No action needed,0
0.10636600002145011,Low Risk,No action needed,0
0.5035634764728778,Medium Risk,Send re-engagement email,0
0.03670423675449442,Low Risk,No action needed,0
0.4226130963479846,Medium Risk,Send re-engagement email,0
0.9048217935216567,High Risk,Assign dedicated support agent,1
0.6865006432958495,Medium Risk,Offer service bundle discount,1
0.5056416975675924,Medium Risk,Send re-engagement email,0
0.6839161157480472,Medium Risk,Offer service bundle discount,0
0.2914913350464744,Low Risk,No action needed,0
0.909574731365597,High Risk,Assign dedicated support agent,1
0.004854103096372517,Low Risk,No action needed,0
0.25110060951386354,Low Risk,No action needed,0
0.22921850432989452,Low Risk,No action needed,1
0.10060804591335719,Low Risk,No action needed,0
0.1855320402909925,Low Risk,No action needed,0
0.8352865568548115,High Risk,Assign dedicated support agent,0
0.7913538105642575,High Risk,Assign dedicated support agent,1
